id,Name,TotalVotes,Percentage
1213,DEMOKRATSKI SAVEZ-DEMOS,8,2.52
1213,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,4,1.26
1213,POKRET ZA DRŽAVU,2,0.63
1213,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.31
1213,NAŠA PRIČA REPUBLIKA SRPSKA,1,0.31
1213,RADNIČKA PARTIJA,0,0
1213,SAVEZ ZA NOVU POLITIKU,0,0
1213,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1213,ZA DRŽAVU BIH,0,0
1213,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1213,PNP - POTKOZARSKI NARODNI POKRET,0,0
1213,STRANKA ŽIVOT,0,0
1213,SELJAČKA STRANKA,0,0
1213,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1213,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1213,OTADŽBINSKA STRANKA,0,0
1213,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1213,SRPSKA NAPREDNA STRANKA FBIH,0,0
1213,SLOBODNA STRANKA SRPSKE,0,0
1214,PDP - PARTIJA DEMOKRATSKOG PROGRESA,108,33.64
1214,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,99,30.84
1214,SDS-SRPSKA DEMOKRATSKA STRANKA,29,9.03
1214,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,21,6.54
1214,UJEDINJENA SRPSKA,14,4.36
1214,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,13,4.05
1214,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,13,4.05
1214,DNS-DEMOKRATSKI NARODNI SAVEZ,11,3.43
1214,DEMOKRATSKI SAVEZ-DEMOS,4,1.25
1214,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,4,1.25
1214,SAVEZ ZA NOVU POLITIKU,1,0.31
1214,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.31
1214,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,0.31
1214,RADNIČKA PARTIJA,1,0.31
1214,POKRET ZA DRŽAVU,1,0.31
1214,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1214,STRANKA ŽIVOT,0,0
1214,ZA DRŽAVU BIH,0,0
1214,PNP - POTKOZARSKI NARODNI POKRET,0,0
1214,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1214,SRPSKA NAPREDNA STRANKA FBIH,0,0
1214,SLOBODNA STRANKA SRPSKE,0,0
1214,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1214,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1214,SELJAČKA STRANKA,0,0
1214,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1214,OTADŽBINSKA STRANKA,0,0
1215,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,142,37.17
1215,PDP - PARTIJA DEMOKRATSKOG PROGRESA,92,24.08
1215,DEMOKRATSKI SAVEZ-DEMOS,47,12.3
1215,UJEDINJENA SRPSKA,25,6.54
1215,SDS-SRPSKA DEMOKRATSKA STRANKA,22,5.76
1215,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,17,4.45
1215,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,15,3.93
1215,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,10,2.62
1215,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,4,1.05
1215,DNS-DEMOKRATSKI NARODNI SAVEZ,4,1.05
1215,ZA DRŽAVU BIH,1,0.26
1215,SELJAČKA STRANKA,1,0.26
1215,STRANKA ŽIVOT,1,0.26
1215,RADNIČKA PARTIJA,1,0.26
1215,POKRET ZA DRŽAVU,0,0
1215,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1215,OTADŽBINSKA STRANKA,0,0
1215,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1215,PNP - POTKOZARSKI NARODNI POKRET,0,0
1215,SLOBODNA STRANKA SRPSKE,0,0
1215,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1215,SRPSKA NAPREDNA STRANKA FBIH,0,0
1215,SAVEZ ZA NOVU POLITIKU,0,0
1215,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1215,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1215,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1215,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1216,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,151,42.42
1216,PDP - PARTIJA DEMOKRATSKOG PROGRESA,133,37.36
1216,DEMOKRATSKI SAVEZ-DEMOS,19,5.34
1216,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,13,3.65
1216,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,10,2.81
1216,SDS-SRPSKA DEMOKRATSKA STRANKA,10,2.81
1216,UJEDINJENA SRPSKA,9,2.53
1216,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,4,1.12
1216,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,3,0.84
1216,DNS-DEMOKRATSKI NARODNI SAVEZ,2,0.56
1216,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.28
1216,STRANKA ŽIVOT,1,0.28
1216,POKRET ZA DRŽAVU,0,0
1216,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1216,OTADŽBINSKA STRANKA,0,0
1216,ZA DRŽAVU BIH,0,0
1216,PNP - POTKOZARSKI NARODNI POKRET,0,0
1216,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1216,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1216,SLOBODNA STRANKA SRPSKE,0,0
1216,SAVEZ ZA NOVU POLITIKU,0,0
1216,RADNIČKA PARTIJA,0,0
1216,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1216,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1216,SELJAČKA STRANKA,0,0
1216,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1216,SRPSKA NAPREDNA STRANKA FBIH,0,0
1217,PDP - PARTIJA DEMOKRATSKOG PROGRESA,132,34.92
1217,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,99,26.19
1217,SDS-SRPSKA DEMOKRATSKA STRANKA,40,10.58
1217,UJEDINJENA SRPSKA,25,6.61
1217,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,21,5.56
1217,DNS-DEMOKRATSKI NARODNI SAVEZ,16,4.23
1217,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,15,3.97
1217,DEMOKRATSKI SAVEZ-DEMOS,10,2.65
1217,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,7,1.85
1217,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,7,1.85
1217,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",3,0.79
1217,POKRET ZA DRŽAVU,1,0.26
1217,SELJAČKA STRANKA,1,0.26
1217,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.26
1217,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1217,ZA DRŽAVU BIH,0,0
1217,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1217,PNP - POTKOZARSKI NARODNI POKRET,0,0
1217,STRANKA ŽIVOT,0,0
1217,OTADŽBINSKA STRANKA,0,0
1217,SRPSKA NAPREDNA STRANKA FBIH,0,0
1217,SLOBODNA STRANKA SRPSKE,0,0
1217,RADNIČKA PARTIJA,0,0
1217,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1217,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1217,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1217,SAVEZ ZA NOVU POLITIKU,0,0
1218,PDP - PARTIJA DEMOKRATSKOG PROGRESA,171,34.97
1218,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,119,24.34
1218,SDS-SRPSKA DEMOKRATSKA STRANKA,66,13.5
1218,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,35,7.16
1218,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,31,6.34
1218,DEMOKRATSKI SAVEZ-DEMOS,24,4.91
1218,UJEDINJENA SRPSKA,15,3.07
1218,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,9,1.84
1218,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,7,1.43
1218,DNS-DEMOKRATSKI NARODNI SAVEZ,5,1.02
1218,SLOBODNA STRANKA SRPSKE,3,0.61
1218,NAŠA PRIČA REPUBLIKA SRPSKA,2,0.41
1218,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.2
1218,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,1,0.2
1218,POKRET ZA DRŽAVU,0,0
1218,PNP - POTKOZARSKI NARODNI POKRET,0,0
1218,STRANKA ŽIVOT,0,0
1218,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1218,ZA DRŽAVU BIH,0,0
1218,SAVEZ ZA NOVU POLITIKU,0,0
1218,SRPSKA NAPREDNA STRANKA FBIH,0,0
1218,RADNIČKA PARTIJA,0,0
1218,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1218,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1218,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1218,SELJAČKA STRANKA,0,0
1218,OTADŽBINSKA STRANKA,0,0
1219,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,193,35.94
1219,PDP - PARTIJA DEMOKRATSKOG PROGRESA,149,27.75
1219,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,42,7.82
1219,DEMOKRATSKI SAVEZ-DEMOS,39,7.26
1219,UJEDINJENA SRPSKA,23,4.28
1219,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,23,4.28
1219,SDS-SRPSKA DEMOKRATSKA STRANKA,22,4.1
1219,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,21,3.91
1219,DNS-DEMOKRATSKI NARODNI SAVEZ,13,2.42
1219,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,5,0.93
1219,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.19
1219,NAŠA PRIČA REPUBLIKA SRPSKA,1,0.19
1219,STRANKA ŽIVOT,1,0.19
1219,POKRET ZA DRŽAVU,1,0.19
1219,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.19
1219,SELJAČKA STRANKA,1,0.19
1219,PARTIJA UJEDINJENIH PENZIONERA (PUP),1,0.19
1219,RADNIČKA PARTIJA,0,0
1219,SAVEZ ZA NOVU POLITIKU,0,0
1219,ZA DRŽAVU BIH,0,0
1219,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1219,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1219,OTADŽBINSKA STRANKA,0,0
1219,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1219,SRPSKA NAPREDNA STRANKA FBIH,0,0
1219,SLOBODNA STRANKA SRPSKE,0,0
1219,PNP - POTKOZARSKI NARODNI POKRET,0,0
1220,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,188,47.12
1220,PDP - PARTIJA DEMOKRATSKOG PROGRESA,58,14.54
1220,SDS-SRPSKA DEMOKRATSKA STRANKA,27,6.77
1220,DEMOKRATSKI SAVEZ-DEMOS,23,5.76
1220,DNS-DEMOKRATSKI NARODNI SAVEZ,23,5.76
1220,UJEDINJENA SRPSKA,22,5.51
1220,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,20,5.01
1220,POKRET ZA DRŽAVU,11,2.76
1220,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,10,2.51
1220,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,9,2.26
1220,ZA DRŽAVU BIH,3,0.75
1220,PARTIJA UJEDINJENIH PENZIONERA (PUP),2,0.5
1220,PNP - POTKOZARSKI NARODNI POKRET,1,0.25
1220,SELJAČKA STRANKA,1,0.25
1220,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.25
1220,STRANKA ŽIVOT,0,0
1220,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1220,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1220,OTADŽBINSKA STRANKA,0,0
1220,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1220,SRPSKA NAPREDNA STRANKA FBIH,0,0
1220,SLOBODNA STRANKA SRPSKE,0,0
1220,SAVEZ ZA NOVU POLITIKU,0,0
1220,RADNIČKA PARTIJA,0,0
1220,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1220,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1220,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1221,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,183,42.86
1221,PDP - PARTIJA DEMOKRATSKOG PROGRESA,69,16.16
1221,SDS-SRPSKA DEMOKRATSKA STRANKA,39,9.13
1221,DEMOKRATSKI SAVEZ-DEMOS,34,7.96
1221,UJEDINJENA SRPSKA,28,6.56
1221,DNS-DEMOKRATSKI NARODNI SAVEZ,24,5.62
1221,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,16,3.75
1221,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,14,3.28
1221,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,11,2.58
1221,POKRET ZA DRŽAVU,2,0.47
1221,ZA DRŽAVU BIH,1,0.23
1221,STRANKA ŽIVOT,1,0.23
1221,NAŠA PRIČA REPUBLIKA SRPSKA,1,0.23
1221,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,0.23
1221,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,1,0.23
1221,SAVEZ ZA NOVU POLITIKU,1,0.23
1221,SELJAČKA STRANKA,1,0.23
1221,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1221,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1221,PNP - POTKOZARSKI NARODNI POKRET,0,0
1221,RADNIČKA PARTIJA,0,0
1221,OTADŽBINSKA STRANKA,0,0
1221,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1221,SLOBODNA STRANKA SRPSKE,0,0
1221,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1221,SRPSKA NAPREDNA STRANKA FBIH,0,0
1221,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1222,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,219,40.48
1222,PDP - PARTIJA DEMOKRATSKOG PROGRESA,85,15.71
1222,SDS-SRPSKA DEMOKRATSKA STRANKA,50,9.24
1222,UJEDINJENA SRPSKA,49,9.06
1222,DEMOKRATSKI SAVEZ-DEMOS,29,5.36
1222,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,28,5.18
1222,DNS-DEMOKRATSKI NARODNI SAVEZ,28,5.18
1222,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,27,4.99
1222,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,17,3.14
1222,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,3,0.55
1222,NAŠA PRIČA REPUBLIKA SRPSKA,2,0.37
1222,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.18
1222,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",1,0.18
1222,SRPSKA NAPREDNA STRANKA FBIH,1,0.18
1222,STRANKA ŽIVOT,1,0.18
1222,POKRET ZA DRŽAVU,0,0
1222,ZA DRŽAVU BIH,0,0
1222,RADNIČKA PARTIJA,0,0
1222,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1222,PNP - POTKOZARSKI NARODNI POKRET,0,0
1222,OTADŽBINSKA STRANKA,0,0
1222,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1222,SLOBODNA STRANKA SRPSKE,0,0
1222,SELJAČKA STRANKA,0,0
1222,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1222,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1222,SAVEZ ZA NOVU POLITIKU,0,0
1223,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,243,43.94
1223,PDP - PARTIJA DEMOKRATSKOG PROGRESA,85,15.37
1223,SDS-SRPSKA DEMOKRATSKA STRANKA,70,12.66
1223,DEMOKRATSKI SAVEZ-DEMOS,39,7.05
1223,UJEDINJENA SRPSKA,31,5.61
1223,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,21,3.8
1223,DNS-DEMOKRATSKI NARODNI SAVEZ,20,3.62
1223,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,17,3.07
1223,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,13,2.35
1223,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,9,1.63
1223,STRANKA ŽIVOT,2,0.36
1223,RADNIČKA PARTIJA,1,0.18
1223,ZA DRŽAVU BIH,1,0.18
1223,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,1,0.18
1223,PNP - POTKOZARSKI NARODNI POKRET,0,0
1223,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1223,OTADŽBINSKA STRANKA,0,0
1223,POKRET ZA DRŽAVU,0,0
1223,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1223,SLOBODNA STRANKA SRPSKE,0,0
1223,SRPSKA NAPREDNA STRANKA FBIH,0,0
1223,SELJAČKA STRANKA,0,0
1223,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1223,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1223,SAVEZ ZA NOVU POLITIKU,0,0
1223,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1223,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1224,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,207,44.42
1224,PDP - PARTIJA DEMOKRATSKOG PROGRESA,57,12.23
1224,SDS-SRPSKA DEMOKRATSKA STRANKA,51,10.94
1224,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,34,7.3
1224,DEMOKRATSKI SAVEZ-DEMOS,30,6.44
1224,UJEDINJENA SRPSKA,26,5.58
1224,DNS-DEMOKRATSKI NARODNI SAVEZ,21,4.51
1224,ZA DRŽAVU BIH,10,2.15
1224,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,9,1.93
1224,POKRET ZA DRŽAVU,9,1.93
1224,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,8,1.72
1224,STRANKA ŽIVOT,2,0.43
1224,SLOBODNA STRANKA SRPSKE,1,0.21
1224,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.21
1224,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1224,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1224,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1224,PNP - POTKOZARSKI NARODNI POKRET,0,0
1224,OTADŽBINSKA STRANKA,0,0
1224,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1224,SRPSKA NAPREDNA STRANKA FBIH,0,0
1224,SELJAČKA STRANKA,0,0
1224,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1224,SAVEZ ZA NOVU POLITIKU,0,0
1224,RADNIČKA PARTIJA,0,0
1224,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1224,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1225,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,182,41.74
1225,DEMOKRATSKI SAVEZ-DEMOS,58,13.3
1225,PDP - PARTIJA DEMOKRATSKOG PROGRESA,49,11.24
1225,SDS-SRPSKA DEMOKRATSKA STRANKA,40,9.17
1225,DNS-DEMOKRATSKI NARODNI SAVEZ,37,8.49
1225,UJEDINJENA SRPSKA,27,6.19
1225,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,22,5.05
1225,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,9,2.06
1225,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,7,1.61
1225,SAVEZ ZA DEMOKRATSKU SRPSKU,1,0.23
1225,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,0.23
1225,ZA DRŽAVU BIH,1,0.23
1225,NAŠA PRIČA REPUBLIKA SRPSKA,1,0.23
1225,STRANKA ŽIVOT,1,0.23
1225,POKRET ZA DRŽAVU,0,0
1225,PNP - POTKOZARSKI NARODNI POKRET,0,0
1225,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1225,OTADŽBINSKA STRANKA,0,0
1225,SAVEZ ZA NOVU POLITIKU,0,0
1225,SRPSKA NAPREDNA STRANKA FBIH,0,0
1225,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1225,SELJAČKA STRANKA,0,0
1225,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1225,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1225,SLOBODNA STRANKA SRPSKE,0,0
1225,RADNIČKA PARTIJA,0,0
1225,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1226,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,114,47.3
1226,SDS-SRPSKA DEMOKRATSKA STRANKA,35,14.52
1226,UJEDINJENA SRPSKA,22,9.13
1226,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,19,7.88
1226,PDP - PARTIJA DEMOKRATSKOG PROGRESA,18,7.47
1226,DNS-DEMOKRATSKI NARODNI SAVEZ,17,7.05
1226,DEMOKRATSKI SAVEZ-DEMOS,7,2.9
1226,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,5,2.07
1226,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,3,1.24
1226,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,1,0.41
1226,PNP - POTKOZARSKI NARODNI POKRET,0,0
1226,ZA DRŽAVU BIH,0,0
1226,STRANKA ŽIVOT,0,0
1226,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1226,OTADŽBINSKA STRANKA,0,0
1226,POKRET ZA DRŽAVU,0,0
1226,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1226,SAVEZ ZA NOVU POLITIKU,0,0
1226,SLOBODNA STRANKA SRPSKE,0,0
1226,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1226,SELJAČKA STRANKA,0,0
1226,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1226,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1226,SRPSKA NAPREDNA STRANKA FBIH,0,0
1226,RADNIČKA PARTIJA,0,0
1226,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1226,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1227,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,187,66.08
1227,PDP - PARTIJA DEMOKRATSKOG PROGRESA,27,9.54
1227,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,22,7.77
1227,DNS-DEMOKRATSKI NARODNI SAVEZ,11,3.89
1227,UJEDINJENA SRPSKA,11,3.89
1227,ZA PRAVDU I RED - LISTA NEBOJŠE VUKANOVIĆA,9,3.18
1227,SDS-SRPSKA DEMOKRATSKA STRANKA,8,2.83
1227,DEMOKRATSKI SAVEZ-DEMOS,4,1.41
1227,SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,4,1.41
1227,DEMOKRATSKI CENTAR REPUBLIKE SRPSKE - DCRS,0,0
1227,OTADŽBINSKA STRANKA,0,0
1227,PNP - POTKOZARSKI NARODNI POKRET,0,0
1227,NARODNA PARTIJA SRPSKE-DARKO BANJAC-PUS-PRVA SDS,0,0
1227,"HDZ BIH,HSS,HSP BIH,HKDU,HSPAS ,HDU,HSP HB,HRAST,HNP",0,0
1227,ZA DRŽAVU BIH,0,0
1227,STRANKA ŽIVOT,0,0
1227,POKRET ZA DRŽAVU,0,0
1227,SRPSKA NAPREDNA STRANKA FBIH,0,0
1227,NAŠA PRIČA REPUBLIKA SRPSKA,0,0
1227,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0,0
1227,PARTIJA UJEDINJENIH PENZIONERA (PUP),0,0
1227,A-SDA  - STRANKA DEMOKRATSKE AKTIVNOSTI,0,0
1227,SELJAČKA STRANKA,0,0
1227,RADNIČKA PARTIJA,0,0
1227,SAVEZ ZA NOVU POLITIKU,0,0
1227,SAVEZ ZA DEMOKRATSKU SRPSKU,0,0
1227,SLOBODNA STRANKA SRPSKE,0,0
1228,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,156,41.27
1228,PDP - PARTIJA DEMOKRATSKOG PROGRESA,126,33.33
1228,SDS-SRPSKA DEMOKRATSKA STRANKA,24,6.35
1228,UJEDINJENA SRPSKA,20,5.29
1228,SOCIJALISTIČKA PARTIJA PETAR ĐOKIĆ-NDP-SNP,15,3.97
1228,DEMOKRATSKI SAVEZ-DEMOS,11,2.91
1228,DNS-DEMOKRATSKI NARODNI SAVEZ,10,2.65
